@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'Rating stars UCAnd its Gryfindor in possession again as Johnson takes the QuaffleU Flint alongside her Upoke him in the eye Angelina Uit was a joke professor it was a jokeUD Definitely my favourite so far ',plot
'Love Moony and Padfoot if you know who I mean ',neither
'wink By the way I definitely think the books are way funnier than the movies which is why I feel obligated to start my reviews of HP with a funny quote',neither
'Toiseksi paras Potterkirjoista ',neither
'Toisin kuin kaksi edellistUE kolmas ja neljUEs kirja kestUEvUEt uudelleen lukemisen ',neither
'TUEmUE oli omalla kohdallani vUEhintUE UEn neljUEs lukukerta ',neither
'Kolmannessa osassa esiteltiin paljon uusia hahmoja outoja olentoja ja velhomaailman ihmeitUE ',neither
'Suosikkini uusista tulokkaista on ehdottomasti persoonallinen kissa Koukkujalka ',neither
'Vaikka Rowling kirjoittikin teoksen masentuneena siitUE ankeuttajat ei teos ole toivottoman synkkUE ',neither
' Stars ',neither
'I dont know if I should do four or five stars ',neither
'On one hand It really was amazing ',neither
'The characters were developed history was filled in things got more complex and the story felt like it started building to something bigger ',plot
'On the other hands I have a guilty conscious when I give it five stars because I cant help but think of that fucking time turner and how flawed everything about it is ',plot
'Reread junioEl tercer libro de esta gran saga continua por el sendero fijado de sus predecesoresEl prisionero de Azkaban es una historia excitante llena de emociones que nos permite recordar las razones por las que amamos a JK Rowling ',neither
'Un libro escrito con la misma genialidad que sus hermanos mayores ',neither
'FantUEstico ',neither
'OMG can we just no it was holy crap',neither
'Ive grown up watching the movies and am just now reading this series ',neither
'The third book was so different from the film and it was fantastic',neither
'I got so many answers to my never ending questions that the movie never gave me ',neither
'I LOVED it so much and i cant wait to start the next one',neither
'NUEo consigo dar mais que as estrelas tocoume e adorei mas sinto que tenho de poupUElas para os prUFximos volumes pois pelos vistos vou chorar muitoAinda nUEo consegui desligarme do livro que li antes deste por isso acho que estou numa ressaca e para melhorar a situaUE UEo eu jUE tinha visto o filme entUEo sabia o que ia acontecer a seguir ',neither
'Felizmente ainda nUEo vi os prUFximos filmes',neither
'Es svinUBgi atzUBtos ka esmu kUCuvusi atkarUBga no Harija Potera ',neither
'Ja iepriekU UjU grUmata iet uz beigUm bet nUkamU bibliotUkU nav es palieku stipri nervoza ',neither
'TU viennozUBmUBgi ir atkarUBBaU UB daUCA man UCoti UCoti patika ',neither
'JUDodas medUBt Uguns biUEris',neither
'Creo que no puedo expresar con palabras todo lo que me va generando esta saga',neither
'Amo a Sirius Amo profundamente a Lupin Cada vez se pone mejor y tengo mucho miedo porque se que voy a llorar MUCHOCreo que no puedo expresar con palabras todo lo que me va generando esta saga',neither
'Amo a SiriusU Amo profundamente a LupinU U U Cada vez se pone mejor y tengo mucho miedo porque se que voy a llorar MUCHO ',neither
'The nice thing about Dumbledore is that when he needs help setting free a convicted murderer he turns to the only people in this world he can trust two thirteenyearold children ',character
'It gives me all the warm and fuzzy feels as always ',character
'Im still enjoying listening to Stephen Fry reading this He has a really calming voice to listen to',plot
'U U U U U U U U UA U UA U UA U U UB U U UB U U UA U U U U U U U U U U U U U U U UA U U U UA UB U U U UA U U UA U U UF U U U UC U U U U UA U U U UA U U U U U U U U U U UF U UE U U U U U U U U U UA U U U UA UA U U UA U UA UF U U UA UA U U U U U U U U U UF U U UA U UA UA U U U U U UA U U U U U U U U U U U U U U U U U U UA U U U U U U ',neither
'My fave so far',neither
'Bu ne gUFCzel bir seri bu ne guzel bir kitap Allaaam',neither
'words cannot describe ',neither
'so magical ',neither
'U UBFPiensas que los muertos a los que hemos querido nos abandonan del todo',neither
'UBFNo crees que los recordamos especialmente en los mayores peligros',neither
'Tu padre vive en ti Harry y se manifiesta claramente cuando lo necesitas ',neither
'UBFDe quUE otra forma podrUEDAs haber creado ese Patronus tan especial',neither
'Cornamenta volviUF a galopar esta noche ',neither
' AsUED que anoche realmente viste a tu padre ',neither
'lo encontraste dentro de ti mismo ',neither
'Estoy muy triste ',neither
'En serio esta novela es muy triste cuando uno la relee ya conociendo U UBFPiensas que los muertos a los que hemos querido nos abandonan del todo',neither
'UBFNo crees que los recordamos especialmente en los mayores peligros',neither
'Tu padre vive en ti Harry y se manifiesta claramente cuando lo necesitas ',neither
'UBFDe quUE otra forma podrUEDAs haber creado ese Patronus tan especial',neither
'Cornamenta volviUF a galopar esta noche ',neither
' AsUED que anoche realmente viste a tu padre ',neither
'lo encontraste dentro de ti mismo ',neither
'Estoy muy triste ',neither
'En serio esta novela es muy triste cuando uno la relee ya conociendo el final de las cosas ',neither
'Amo a los Merodeadores ',neither
'Creo que por eso este es uno de mis favoritos en la saga ',neither
'Es uno de los libros en donde hallamos mUEs informaciUFn sobre este grupo de amigos ',neither
'A veces me pregunto cUFmo todo habrUEDA sido si todos los Merodeadores siguieran vivos y juntos ',neither
'pero si uno se pone a pensar al menos se sabe que estUEn los cuatro juntos de nuevo ',neither
'try not to cry cry a lotNo puedo ser imparcial con estos libros ',neither
'Me retiro ',neither
'Dibujos por Viria ',neither
'Entren a ver sus dibujos son muy buenos ',neither
'U U U U U UC U U U U U U U U U U U U U U U U U U U U UD U U UA U U UA U UD UA U U U U U U U UC U UB U U U U U U U U UD UF U UB UA UA U U U U UB UA U U U U U U U UC U U UA U U U U U U U U U UB U U U U UC UA U U UA U U UE U UA U UA UC UF UA UF U UA U U U U U U U U U U UD U U UA U U UC U U U U U U U UE U UA U UA U U UC U U UA U U U U U U U UA U UA U U U U U U U U UA U U U U U U UF UA UF U U U U UE U UA U UA U U U U U U U U U U U U U UD U U U U U U U UA U U U U U UA U U UF U U U U U U U U U UA UD U UA U UA U UC UF U U U U U U U U U U U UD U U UA U U U U U UC U U U UB UA U U U U U U UA U U U U U U UA U UA UA U U U UC U UA UF U UF U U U U U U UF U U U U U U U U U U U UA U U U U U U U UA U ',neither
'UC U U U U U U U UA U UC U U UA U U UA U U U U U U U UF U U U UD U U U UD UF U U U UF UC U U UA U U UF U U U U U U UF U U U U U U UA U U U U U UE U U U U UA U U U UD U UA U ',neither
'U UD U U UD U U U U U UA U UCU U U U U UC U U U U U U U U U U U U U U U U U U U U UD U U UA U U UA U UD UA U U U U U U U UC U UB U U U U U U U U UD UF U UB UA UA U U U U UB UA U U U U U U U UC U U UA U U U U U U U U U UB U U U U UC UA U U UA U U UE U UA U UA UC UF UA UF U UA U U U U U U U U U U UD U U UA U U UC U U U U U U U UE U UA U UA U U UC U U UA U U U U U U U UA U UA U U U U U U U U UA U U U U U U UF UA UF U U U U UE U UA U UA U U U U U U U U U U U U U UD U U U U U U U UA U U U U U UA U U UF U U U U U U U U U UA UD U UA U UA U UC UF U U U U U U U U U U U UD U U UA U U U U U UC U U U UB UA U U U U U U UA U U U U U U UA U UA UA U U U UC U UA UF U UF U U U U U U UF U U U U U U U U U U U UA U U U U U U U UA U ',neither
'UC U U U U U U U UA U UC U U UA U U UA U U U U U U U UF U U U UD U U U UD UF U U U UF UC U U UA U U UF U U U U U U UF U U U U U U UA U U U U U UE U U U U UA U U U UD U UA U ',neither
'U UD U U UD U U U U U UA U UC U U UD U UD U U U U UE U UA U UA U U UU U U U U U U UB U U U UE U U UC UF U UC U U U U U U UC U U UC U U U U U U U UA UF U U UE UA U U U U U U U U U U U U U U U U UA U UA UC U U U U U U U U UF U U U U U UC U UF U UA U U U U UA U UA U U U U U UA U UA UU U UA U U UA U U U U U U U U U U U U U U U U U U U UC UF UA UF U U UC U UA U U U U U U U UA U U UA U U U U UC U U U U UA U UC UA U U U U U UA U UF U U U U U U U U UC U U U U U U U U UA U U U U U UA U U U U U UA U U U U U U U U U UE U UA U U U U U U UA U U UA UA U UB UA U U U U UA U U U U U U U UA U UC U U UC U U UA UF U U U U U U U U U U UC UA U U UA UA U U UA U U U U U U U U U U U U U UA U U U U U U U U UA U U U U UC U U UA U U U U U U U U U U U U U U U UA U U U UA U UF UA U U UA U U U U U U U U U U U UA U UE UA U U U U U U U UA U U UA UC U U UA U U U UA UD U U U U U U U U U UA UA U U U U U U U UA U U UF UA U UA U U UA U U UA U U U U UA U UC U U U UF U U U U U UD U U UA U U U U U U UC UF UA UF U U U U UF UA U U U U U U U U U U U U UD U UA U UF U U U U UF U U U UF U U UC U U U UF UA U U U U U U U U U U U U U U UC U UA UF UC U U U U U U U U U U U U U UA U U UA U U UC UC U U UC U U U UA UF U U U U U U UA U UF U U U UC UC U U UF U U U U U U U U U U U U UA U UA U U U UA UD UA U U U U U U U U UA U U U U UA U U U UA U UA U U U U U U U U U U U U U UC U U U UA U U U U U U U U U U U U U UD U U U U U U U U U U UD U U U UA U U U UD UA U U U U U U U U UA UF UU U U U U UA U U U U U UD UF U U U U UC U U U UA U UF U U U U U U UA U U U U U U U U U U U U U UA U UC UF U U U U U U U U U U U U U UA U U U UD U UA U U ',neither
'Only four books left ',neither
'already starting to feel bad',plot
'I so do not want to finish this saga ',neither
'After years that Ive been waiting ',neither
'to find the courage to start this saga and surpass my trama and now I just cant stand the idea of finishing',neither
'Harry dont leave me',neither
'This book IS AMAZING',neither
'I loved the first two but this one was MIND Blowing',neither
'I just loved itLOVED ITLOVED ITAnd then there is Sirius Black ',neither
'you just cant help not falling in love with Harrys father best friend',character
'Locked upOnly four books left ',neither
'already starting to feel bad',plot
'I so do not want to finish this saga ',neither
'After years that Ive been waiting ',neither
'to find the courage to start this saga and surpass my trama and now I just cant stand the idea of finishing',neither
'Harry dont leave me',neither
'This book IS AMAZING',neither
'I loved the first two but this one was MIND Blowing',neither
'I just loved itLOVED ITLOVED ITAnd then there is Sirius Black ',neither
'you just cant help not falling in love with Harrys father best friend',character
'Locked up in the worst prison of all Azkaban for years',neither
' This book just amazes you and keeps your eyes enchanted on every single page',neither
'An adventure that we live that we fight for',neither
'Rowlings style is just ',neither
'Mind blowing',neither
'Una saga che non fa altro che migliorare che non fa altro che tenermi incollata alle pagine e trasmettermi un milione di emozioni',neither
Stupenda,neither
'Per ora questo libro UE il mio preferito anche se ho amato ed adorato anche i primi due',neither
'E molto difficile scegliere in realtUE semplicemente questo mi ha completamente rapitaStupendo',neither
'I was reading this onoff and recently finished it ',neither
'It is reread may be th time but it is my least favorite of Harry Potter books ',neither
'Many of my GR friends like this and raves about this being the most favorite of theirs but it didnt work out for me ',neither
'Reason time travelling ',neither
